date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,yr_built,renovated,yr_renovated,zipcode,city_encoded,lat,long,sqm_living15,sqm_lot15
36,568500,4,2.5,228.54,390.19,2.0,False,0,3,8,1998,False,1998,98074,20,47.6041,-122.02,228.54,390.19
37,445000,2,1.0,133.78,299.61,1.0,False,0,3,7,1915,False,1915,98103,11,47.6653,-122.338,107.77,337.24
37,540000,5,3.0,266.63,405.89,2.0,False,0,3,8,2007,False,2007,98011,14,47.7449,-122.192,245.26,428.28
37,540000,4,2.5,165.37,387.31,2.0,False,0,3,8,1994,False,1994,98029,18,47.5695,-122.006,170.01,386.85
37,2700000,4,3.25,410.63,729.29,2.0,True,4,3,11,2001,False,2001,98008,21,47.572,-122.102,256.41,792.0
37,530000,3,2.75,315.87,668.9,2.0,False,2,3,9,2009,False,2009,98056,5,47.4878,-122.191,146.79,806.03
37,567500,3,2.5,213.68,687.3,2.0,False,0,3,8,2001,False,2001,98065,15,47.5369,-121.876,239.69,648.74
37,260000,4,2.5,168.25,407.01,2.0,False,0,3,8,2007,False,2007,98055,5,47.454,-122.19,168.25,385.55
37,455000,3,1.0,120.77,329.81,1.5,False,0,3,7,1927,False,1927,98105,11,47.6696,-122.32,130.99,379.04
37,684680,4,2.25,220.18,869.57,2.0,False,0,4,8,1979,False,1979,98052,19,47.6518,-122.123,220.18,903.02
38,410000,3,2.5,182.09,408.77,2.0,False,0,3,7,2006,False,2006,98065,15,47.5384,-121.889,191.38,408.77
38,550000,4,2.5,250.84,473.81,1.0,False,0,4,8,1968,False,1968,98136,11,47.5331,-122.384,174.66,473.81
38,750000,4,3.25,190.45,464.52,2.0,False,0,4,8,1987,False,1987,98112,11,47.6235,-122.298,159.79,464.52
38,579000,2,2.0,173.73,582.97,1.0,False,0,3,8,2003,False,2003,98053,19,47.7108,-122.031,155.15,483.1
38,428000,3,2.0,121.7,236.9,1.0,False,0,3,7,1986,False,1986,98103,11,47.6911,-122.35,135.64,473.81
38,364900,3,3.0,232.26,771.47,2.0,False,0,3,8,1997,False,1997,98031,3,47.4022,-122.166,212.75,729.75
38,288350,3,1.5,172.8,739.79,1.0,False,0,3,7,1963,False,1963,98188,11,47.4513,-122.268,167.23,966.19
38,599950,4,3.5,346.53,1396.24,2.0,False,2,3,10,1991,False,1991,98042,3,47.3804,-122.163,319.59,1326.65
38,539950,3,2.25,203.46,664.16,1.0,False,1,4,8,1963,False,1963,98056,5,47.5243,-122.204,325.16,664.16
38,435000,3,2.25,175.59,668.9,1.0,False,0,4,7,1973,False,1973,98125,11,47.7156,-122.317,183.02,752.61
38,1225000,4,2.5,254.55,1487.1,2.0,False,0,3,9,1984,False,1984,98039,23,47.6353,-122.229,256.41,1487.19
38,213000,4,1.75,183.95,836.13,1.0,False,0,2,7,1978,False,1978,98023,0,47.3071,-122.381,183.95,869.57
38,345000,3,2.5,112.41,131.92,3.0,False,0,3,8,2008,False,2008,98103,11,47.6977,-122.349,110.55,130.71
38,385000,3,1.75,114.27,696.77,1.0,False,0,3,7,1987,False,1987,98034,16,47.7316,-122.224,179.3,812.62
38,700000,4,3.0,292.64,722.6,2.0,False,0,3,9,2000,False,2000,98075,20,47.5972,-122.018,275.92,603.87
38,341000,4,1.75,178.37,712.1,1.0,False,0,4,8,1975,False,1975,98058,5,47.4476,-122.128,195.1,682.28
38,559000,3,1.5,192.31,500.38,1.0,False,0,4,7,1948,False,1948,98117,11,47.6896,-122.374,164.44,500.38
38,852500,3,2.5,244.33,938.32,1.0,False,0,4,9,1967,False,1967,98006,21,47.5638,-122.153,222.97,901.16
38,568000,3,1.75,190.45,327.02,1.0,False,0,4,7,1977,False,1977,98136,11,47.5536,-122.399,190.45,1494.16
38,250250,3,2.25,205.32,743.22,2.0,False,0,4,8,1969,False,1969,98023,0,47.3085,-122.381,184.88,743.22
38,304700,2,1.0,68.75,556.95,1.0,False,0,4,7,1949,False,1949,98133,11,47.7291,-122.337,105.91,556.95
38,290000,4,3.0,222.04,418.06,2.0,False,0,3,7,1974,False,1974,98055,5,47.4872,-122.204,122.63,418.06
38,620000,3,2.5,240.62,672.34,2.0,False,0,3,8,2004,False,2004,98125,11,47.7113,-122.309,155.15,710.52
38,229950,4,1.75,120.77,1950.96,1.0,False,0,4,7,1969,False,1969,98001,1,47.3067,-122.285,196.95,921.6
38,1150000,3,2.5,264.77,973.07,1.0,False,0,4,8,1954,False,1954,98004,21,47.6218,-122.209,261.99,973.07
38,1350000,4,3.25,306.58,1477.81,2.0,False,0,5,10,1985,False,1985,98040,22,47.5413,-122.216,254.55,1055.19
38,307550,4,2.5,183.95,548.96,2.0,False,0,3,8,2003,False,2003,98031,3,47.3913,-122.185,236.9,509.76
38,270000,4,2.75,184.88,673.73,1.0,False,0,3,7,1999,False,1999,98002,1,47.2839,-122.202,195.1,700.02
38,240000,4,1.0,177.44,1516.18,1.5,False,0,3,6,1934,False,1934,98106,11,47.5151,-122.366,128.21,836.13
38,390000,4,1.75,250.84,731.61,1.5,False,0,4,8,1968,False,1968,98058,5,47.454,-122.144,206.24,731.61
38,365000,3,2.5,167.23,250.84,2.0,False,0,3,8,2011,False,2011,98126,11,47.5458,-122.369,146.79,189.15
38,403950,2,1.0,65.96,105.54,2.0,False,0,4,7,1943,False,1943,98102,11,47.6414,-122.329,127.28,108.98
38,550000,3,2.5,209.96,386.94,2.0,False,0,3,7,2005,False,2005,98075,20,47.5922,-122.008,257.34,424.2
38,625000,3,1.75,205.32,1505.03,1.0,False,0,3,8,1958,False,1958,98005,21,47.5924,-122.175,190.45,1505.03
38,471000,4,2.5,216.46,922.34,2.0,False,0,3,8,1998,False,1998,98045,7,47.4836,-121.783,225.75,759.48
38,235000,3,1.0,147.72,1207.74,1.5,False,0,3,6,1944,False,1944,98166,11,47.4789,-122.346,135.64,780.39
38,367300,4,2.75,203.46,1387.69,2.0,False,0,3,8,1993,False,1993,98001,1,47.3535,-122.273,178.37,1055.38
38,550000,3,1.75,128.21,316.06,1.5,False,0,3,7,1900,True,2000,98122,11,47.6109,-122.302,139.35,510.59
38,417000,2,1.0,85.47,613.16,1.0,False,0,3,6,1919,True,2003,98118,11,47.5452,-122.27,140.28,552.22
38,475000,4,2.75,183.95,1063.09,1.0,False,0,5,7,1952,False,1952,98155,11,47.7707,-122.273,193.24,1458.58
38,563500,4,2.5,260.13,1192.04,2.0,False,0,3,8,2001,False,2001,98019,8,47.7392,-121.966,261.06,950.86
38,378500,2,1.0,67.82,699.37,1.0,False,0,3,7,1946,False,1946,98115,11,47.6997,-122.305,150.5,699.37
38,352750,2,1.75,98.48,115.29,2.0,False,0,3,7,2008,False,2008,98144,11,47.5999,-122.3,108.7,130.06
38,546000,3,2.5,142.14,321.82,2.0,False,0,3,8,1998,False,1998,98007,21,47.6179,-122.141,142.14,320.14
38,398000,3,2.5,159.79,159.33,2.0,False,0,3,7,2004,False,2004,98136,11,47.5481,-122.384,149.57,151.06
38,213400,3,1.5,106.84,806.96,1.0,False,0,4,7,1963,False,1963,98055,5,47.4417,-122.194,163.51,817.36
38,400000,4,3.5,220.18,343.0,2.5,False,0,3,8,2013,False,2013,98056,5,47.5044,-122.17,234.12,504.0
38,236000,3,1.75,123.56,585.38,1.0,False,0,3,7,1998,False,1998,98002,1,47.3411,-122.219,123.56,570.8
38,255000,2,1.0,111.48,836.13,1.0,False,2,5,6,1917,False,1917,98198,11,47.4039,-122.323,154.22,836.13
38,442500,4,2.5,201.6,1302.87,2.0,False,0,3,8,1992,False,1992,98019,8,47.7346,-121.97,208.1,1303.34
38,831000,4,2.5,188.59,362.79,1.5,False,0,4,7,1926,False,1926,98103,11,47.6547,-122.34,185.81,362.79
38,234999,3,1.0,123.56,827.95,1.0,False,0,3,6,1948,False,1948,98188,11,47.4493,-122.274,111.48,828.04
38,212500,2,2.0,95.69,2017.11,1.0,False,0,4,6,1938,False,1938,98168,11,47.4905,-122.331,166.3,854.61
38,280000,2,1.75,149.57,14730.51,1.5,False,0,2,6,1948,False,1948,98065,15,47.5319,-121.84,167.23,331.85
38,502000,3,1.75,120.77,817.55,1.0,False,0,4,8,1963,False,1963,98008,21,47.6199,-122.116,125.42,817.55
38,536000,3,2.5,176.52,578.23,2.0,False,0,3,7,2005,False,2005,98075,20,47.5941,-122.004,209.96,506.32
38,347000,3,1.75,115.2,747.87,1.0,False,0,4,7,1978,False,1978,98074,20,47.6108,-122.044,127.28,915.65
38,379000,4,1.5,187.66,702.35,1.0,False,0,4,7,1960,False,1960,98059,5,47.502,-122.146,130.99,750.66
38,554000,3,1.75,163.51,1001.49,1.0,False,0,3,8,1977,False,1977,98005,21,47.5938,-122.154,194.17,1001.49
38,609900,4,2.5,296.36,687.39,2.0,False,0,3,10,2006,False,2006,98038,4,47.3558,-122.004,301.93,680.33
38,400000,2,1.0,105.91,473.81,1.0,False,0,3,7,1942,False,1942,98136,11,47.5323,-122.383,114.27,473.81
38,410000,3,1.0,130.99,470.09,1.0,False,0,4,7,1956,False,1956,98133,11,47.7073,-122.34,104.98,528.9
38,627000,4,2.0,188.59,864.0,1.0,False,0,4,8,1976,False,1976,98052,19,47.6658,-122.149,167.23,837.8
38,648000,4,2.5,221.11,1248.15,2.0,False,0,3,10,1992,False,1992,98075,20,47.5833,-122.028,253.63,899.02
38,480000,4,1.75,206.24,603.87,2.0,False,3,4,8,1964,False,1964,98166,11,47.4519,-122.375,225.75,1077.67
38,552000,2,2.5,128.21,88.35,3.0,False,0,3,9,2006,False,2006,98103,11,47.6654,-122.355,132.85,315.87
38,640000,3,2.5,198.81,829.16,2.0,False,0,3,8,1991,False,1991,98074,20,47.6314,-122.027,214.61,832.04
38,250000,5,1.5,234.12,534.47,1.5,False,0,4,7,1928,False,1928,98022,2,47.2058,-121.997,150.5,638.71
38,980000,4,2.5,253.63,445.93,1.5,False,0,5,8,1909,False,1909,98119,11,47.642,-122.358,203.46,390.19
38,440000,3,1.75,208.1,757.44,1.0,False,0,3,7,1948,False,1948,98125,11,47.7303,-122.329,158.86,752.51
38,325000,3,2.0,125.42,1096.72,1.0,False,0,3,7,1986,False,1986,98019,8,47.7313,-121.971,125.42,1319.22
38,1017100,4,3.75,377.19,1792.1,2.0,False,0,3,10,2002,False,2002,98074,20,47.6051,-122.053,373.47,1230.96
38,345000,2,1.5,124.49,112.41,2.0,False,0,3,8,2008,False,2008,98144,11,47.588,-122.305,124.49,112.69
38,1339000,4,2.5,394.84,1801.11,2.0,False,2,4,9,1972,False,1972,98040,22,47.5578,-122.212,342.81,1581.58
38,425000,2,1.0,84.54,430.61,1.0,False,0,4,6,1905,False,1905,98107,11,47.675,-122.393,161.65,464.52
38,315000,3,2.5,137.5,147.72,2.0,False,0,3,8,2010,False,2010,98106,11,47.5302,-122.362,137.5,535.21
38,500000,4,1.75,208.1,918.44,1.5,False,0,4,7,1965,False,1965,98008,21,47.6294,-122.116,143.07,746.94
38,368000,3,1.75,158.86,1003.35,1.0,False,0,4,7,1958,False,1958,98028,10,47.7391,-122.241,175.59,1003.35
38,450000,3,1.75,152.36,1254.19,1.0,False,0,3,7,1940,False,1940,98125,11,47.7164,-122.304,164.44,1170.58
38,489000,3,3.5,139.35,116.04,2.0,False,0,3,8,2004,False,2004,98107,11,47.6727,-122.373,133.78,171.87
38,435000,2,1.0,74.32,464.52,1.0,False,0,3,7,1906,False,1906,98107,11,47.6751,-122.372,130.99,464.52
39,445434,2,1.0,136.57,663.05,1.0,False,0,3,7,1941,False,1941,98103,11,47.7008,-122.352,136.57,656.55
39,225000,3,1.75,163.51,2420.59,1.0,False,0,3,7,1979,False,1979,98042,3,47.3664,-122.1,125.42,1251.87
39,1070000,3,3.0,273.13,429.4,2.0,False,0,4,9,1988,False,1988,98105,11,47.6641,-122.293,146.79,371.61
39,1240000,5,3.0,262.92,696.77,2.0,False,0,3,9,1923,False,1923,98105,11,47.6579,-122.277,269.42,464.52
39,515000,3,2.5,167.23,464.61,2.0,False,0,3,7,1996,False,1996,98034,16,47.7126,-122.231,195.65,521.93
39,555000,3,2.0,202.53,462.29,1.5,False,2,4,8,1930,False,1930,98126,11,47.573,-122.38,171.87,464.52
39,700000,5,2.75,288.0,912.77,2.0,False,2,4,8,1950,True,1982,98125,11,47.7188,-122.281,196.95,780.39
39,392000,4,2.75,180.23,608.98,2.0,False,0,3,8,1990,False,1990,98038,4,47.3701,-122.041,170.94,642.15
39,700000,3,2.0,193.24,360.46,1.0,False,0,5,7,1954,False,1954,98117,11,47.686,-122.391,123.56,360.46
39,659500,3,1.75,169.08,510.97,1.0,False,0,4,8,1957,False,1957,98115,11,47.6737,-122.283,216.46,562.06
39,417500,4,1.0,129.14,1003.35,1.5,False,0,4,7,1941,False,1941,98177,11,47.7248,-122.359,129.14,869.57
39,749000,3,1.0,146.79,464.52,1.5,False,0,3,7,1926,False,1926,98117,11,47.684,-122.386,118.92,371.61
39,440000,3,1.5,119.84,119.47,3.0,False,0,3,7,2000,False,2000,98103,11,47.6617,-122.349,159.79,119.47
39,380000,4,1.5,156.08,1033.36,1.0,False,0,3,7,1959,False,1959,98177,11,47.7565,-122.361,164.44,938.6
39,227000,4,1.0,111.48,668.9,1.5,False,0,3,6,1944,False,1944,98178,11,47.4951,-122.248,99.41,562.06
39,571000,4,2.0,255.48,725.29,1.5,False,0,5,7,1916,False,1916,98125,11,47.7168,-122.287,140.28,725.29
39,899900,4,2.5,239.69,363.16,2.0,False,0,3,8,2013,False,2013,98033,16,47.6852,-122.21,169.08,536.24
39,375000,4,2.5,205.32,875.8,2.0,False,0,3,7,1999,False,1999,98148,11,47.4323,-122.327,164.44,814.76
39,695000,4,3.5,326.09,869.94,2.0,False,0,3,10,2001,False,2001,98065,15,47.54,-121.876,326.09,851.08
39,315000,2,1.0,161.65,336.49,1.0,False,0,4,7,1924,False,1924,98118,11,47.5541,-122.29,117.99,353.03
39,710000,3,3.5,226.68,318.38,2.0,False,0,3,7,2000,False,2000,98005,21,47.589,-122.165,226.68,241.64
39,1250000,4,2.5,343.74,2021.1,1.0,False,4,3,11,1988,False,1988,98006,21,47.5662,-122.108,323.3,1280.76
39,420000,2,1.0,79.9,360.46,1.0,False,0,4,6,1916,False,1916,98117,11,47.6862,-122.391,114.27,395.77
39,516200,3,2.0,196.03,478.45,1.0,False,0,5,6,1919,False,1919,98118,11,47.5521,-122.271,108.7,474.46
39,499950,2,2.25,98.48,112.23,2.0,False,0,3,8,2005,False,2005,98102,11,47.6371,-122.327,120.77,108.6
39,490000,4,2.5,280.57,771.28,2.0,False,0,4,10,1994,False,1994,98042,3,47.363,-122.127,280.57,780.94
39,1795000,5,3.25,489.6,1600.9,2.0,False,1,3,10,1977,True,2003,98040,22,47.5536,-122.228,329.81,1292.93
39,470000,3,1.75,212.75,1374.96,1.0,False,0,3,8,1965,False,1965,98155,11,47.7735,-122.273,215.53,1158.87
39,915000,6,3.75,272.21,1391.69,2.0,False,3,3,9,2013,False,2013,98006,21,47.5441,-122.117,298.22,1002.14
39,569000,5,3.0,340.95,983.19,1.0,False,0,5,8,1952,False,1952,98155,11,47.7589,-122.277,252.7,1288.1
39,525000,5,2.75,267.56,777.04,2.0,False,0,3,9,2006,False,2006,98059,5,47.4893,-122.147,279.64,770.72
39,385000,4,1.75,159.79,812.9,1.0,False,0,3,7,1971,False,1971,98034,16,47.726,-122.21,166.3,812.9
39,307000,4,1.0,106.84,760.32,1.5,False,0,3,6,1947,False,1947,98155,11,47.7431,-122.319,91.97,760.32
39,1230000,4,2.5,282.43,650.32,2.0,False,0,3,9,2001,False,2001,98040,22,47.5934,-122.244,215.53,1626.82
39,1059500,5,3.25,300.08,355.35,2.0,False,0,3,9,2014,False,2014,98117,11,47.6785,-122.392,137.5,473.81
39,505000,3,2.5,217.39,553.42,2.0,False,0,3,8,1995,False,1995,98028,10,47.7347,-122.236,217.39,613.53
39,360000,4,2.0,151.43,963.87,1.0,False,0,5,7,1968,False,1968,98077,17,47.7566,-122.073,126.35,931.45
39,199500,3,1.0,85.47,911.56,1.0,False,0,4,7,1962,False,1962,98001,1,47.2958,-122.284,110.37,911.56
39,269000,3,2.5,144.93,390.19,2.0,False,0,3,7,2003,False,2003,98038,4,47.3838,-122.026,144.93,390.19
39,480000,4,1.75,215.53,401.53,1.0,False,0,3,7,1910,False,1910,98144,11,47.5755,-122.289,169.08,401.53
39,435000,5,2.25,183.02,1416.49,1.0,False,0,3,7,1986,False,1986,98024,12,47.5669,-121.905,120.77,1003.35
39,745000,4,3.25,324.23,652.55,2.0,False,0,3,10,2006,False,2006,98075,20,47.5834,-121.972,320.52,637.87
39,433000,3,1.75,173.73,667.88,1.0,False,0,3,7,1959,False,1959,98118,11,47.5412,-122.27,165.37,576.0
39,315000,4,2.5,179.3,895.86,2.0,False,0,4,7,1992,False,1992,98031,3,47.4065,-122.18,179.3,699.1
39,429950,3,1.5,186.74,880.72,1.0,False,0,3,8,1951,False,1951,98125,11,47.7102,-122.281,178.37,816.71
39,183000,3,1.75,123.56,854.71,1.0,False,0,4,7,1973,False,1973,98092,1,47.2916,-122.185,147.72,854.71
39,499000,2,1.0,113.34,278.71,1.0,False,0,3,7,1926,False,1926,98117,11,47.6823,-122.365,117.99,278.71
39,366000,3,1.75,141.21,801.29,1.0,False,0,3,8,1976,False,1976,98011,14,47.7687,-122.223,193.24,854.71
39,659000,3,2.5,233.19,587.15,2.0,False,0,3,9,1996,False,1996,98075,20,47.5868,-122.033,233.93,540.6
39,306888,2,1.5,93.83,717.12,2.0,False,0,3,7,1981,False,1981,98056,5,47.5128,-122.189,112.41,717.12
39,1180000,5,3.75,337.24,557.42,1.5,False,0,3,9,2004,False,2004,98033,16,47.6816,-122.199,237.83,702.35
39,415000,3,2.5,194.17,561.6,2.0,False,0,3,8,2000,False,2000,98056,5,47.4947,-122.174,189.52,593.84
39,310000,3,2.5,165.37,629.05,1.0,False,0,3,7,1990,False,1990,98106,11,47.5237,-122.353,165.37,629.05
39,219900,3,1.0,90.12,719.26,1.0,False,0,4,6,1967,False,1967,98003,0,47.3173,-122.327,90.12,710.71
39,310000,4,1.0,161.65,1028.9,1.5,False,0,3,7,1965,False,1965,98133,11,47.7458,-122.334,146.79,713.87
39,655275,3,1.75,190.45,1101.46,1.0,False,0,3,7,1962,False,1962,98006,21,47.5735,-122.162,248.05,1101.46
39,558000,4,2.0,202.53,359.53,1.0,False,0,3,7,1900,False,1900,98122,11,47.6089,-122.303,141.21,239.69
39,608000,4,2.75,231.33,902.46,1.0,False,0,4,8,1983,False,1983,98011,14,47.7496,-122.201,191.38,1421.42
39,278500,4,2.5,180.23,576.56,2.0,False,0,3,7,1990,False,1990,98023,0,47.3063,-122.359,191.38,658.87
39,100000,4,1.0,104.05,249.44,1.0,False,0,3,5,1939,False,1939,98055,5,47.4904,-122.203,104.05,449.46
39,268000,2,1.0,128.21,464.52,1.0,False,0,3,7,1943,False,1943,98108,11,47.5339,-122.293,134.71,464.52
39,563000,3,2.75,217.39,1532.9,1.0,False,0,4,8,1972,False,1972,98075,20,47.5952,-122.051,205.32,1416.86
39,303210,4,2.5,186.64,464.52,2.0,False,0,3,8,2014,False,2014,98092,1,47.2577,-122.198,186.64,481.42
39,310000,3,1.75,131.92,710.71,1.0,False,0,4,7,1984,False,1984,98056,5,47.4892,-122.182,168.15,710.71
39,695000,3,2.75,235.97,436.09,2.0,False,0,3,9,2005,False,2005,98074,20,47.6214,-122.024,241.55,589.38
39,165000,3,1.0,90.12,613.16,1.0,False,0,3,7,1965,False,1965,98168,11,47.4836,-122.332,111.48,613.16
39,369990,4,2.5,182.09,662.68,2.0,False,0,3,7,2002,False,2002,98056,5,47.4941,-122.19,182.09,622.91
39,566000,4,1.75,226.68,464.52,1.0,False,0,3,8,1954,False,1954,98117,11,47.6823,-122.371,201.6,464.52
39,483300,4,2.0,112.41,1031.22,1.0,False,0,4,7,1955,False,1955,98006,21,47.5747,-122.145,118.92,1031.22
39,429000,3,3.25,130.99,115.76,3.0,False,0,3,8,2005,False,2005,98103,11,47.6981,-122.34,130.99,116.41
39,345000,3,1.75,143.07,641.87,1.0,False,0,4,7,1955,False,1955,98155,11,47.7451,-122.313,104.98,641.77
39,149500,3,1.0,93.83,877.93,1.0,False,0,4,7,1959,False,1959,98198,11,47.3592,-122.315,115.2,877.93
39,400000,4,2.5,235.04,702.63,1.0,False,0,3,7,1978,False,1978,98011,14,47.7762,-122.21,182.09,725.67
39,335000,3,1.75,225.75,848.48,1.0,False,0,4,7,1978,False,1978,98059,5,47.5116,-122.157,183.95,891.13
39,403000,2,1.0,102.19,334.26,1.0,False,0,4,7,1926,False,1926,98144,11,47.5738,-122.313,115.2,334.26
39,251750,3,2.0,122.63,668.9,1.0,False,0,5,7,1975,False,1975,98031,3,47.3947,-122.174,143.07,668.9
39,253000,3,1.75,189.52,676.43,1.0,False,0,3,7,1962,False,1962,98188,11,47.4681,-122.282,161.65,699.28
39,650000,4,2.25,237.83,904.04,2.0,False,0,4,7,1973,False,1973,98034,16,47.7261,-122.246,172.8,904.04
39,800000,3,2.25,150.5,418.06,2.0,False,0,4,8,1926,False,1926,98119,11,47.643,-122.361,112.41,401.34
39,375500,3,1.5,142.14,668.9,1.0,False,0,3,8,1975,False,1975,98155,11,47.7691,-122.297,199.74,670.39
39,490000,3,2.0,206.24,954.58,2.0,False,0,3,9,1980,False,1980,98027,18,47.5304,-122.055,213.68,926.71
39,480000,5,2.5,253.81,882.58,1.0,False,2,4,8,1975,False,1975,98003,0,47.3436,-122.323,252.7,929.03
39,680000,3,1.75,163.51,780.39,1.0,False,0,4,8,1960,False,1960,98136,11,47.5355,-122.39,183.95,780.39
39,870000,4,2.5,310.3,1137.88,2.0,False,1,3,9,1998,False,1998,98126,11,47.5858,-122.379,196.03,527.6
39,750000,5,3.25,255.48,696.77,2.0,False,1,3,7,1937,True,1997,98033,16,47.6636,-122.203,255.48,696.77
39,359950,3,1.75,175.59,845.42,2.0,False,0,4,7,1952,False,1952,98133,11,47.7676,-122.339,152.36,845.42
39,250000,3,1.75,147.72,702.35,1.0,False,0,3,7,1984,False,1984,98031,3,47.4016,-122.18,139.35,702.35
39,399950,2,1.0,65.96,107.49,2.0,False,0,4,7,1943,False,1943,98102,11,47.6413,-122.329,127.28,108.98
39,533112,4,2.75,259.2,822.47,2.0,False,0,3,8,2013,False,2013,98045,7,47.4842,-121.772,259.2,751.77
40,371500,3,2.0,127.28,774.44,1.0,False,0,5,7,1964,False,1964,98133,11,47.7458,-122.331,164.44,677.08
40,110000,2,1.0,74.32,1393.54,1.0,False,0,3,6,1927,False,1927,98168,11,47.4932,-122.316,108.7,1393.54
40,214950,3,1.75,145.86,452.9,1.0,False,0,4,7,1977,False,1977,98042,3,47.3621,-122.094,128.21,483.1
40,415000,4,2.5,236.9,418.06,2.0,False,0,3,7,2009,False,2009,98059,5,47.4916,-122.153,217.39,420.48
40,295000,5,3.5,195.1,474.46,2.0,False,0,3,7,1999,False,1999,98178,11,47.5108,-122.257,130.99,524.9
40,762400,3,1.75,225.75,1357.03,1.0,False,1,3,8,1949,True,1970,98040,22,47.5588,-122.211,255.48,1618.83
40,881000,5,3.0,233.19,383.22,1.5,False,3,5,8,1925,False,1925,98144,11,47.5968,-122.29,203.46,503.07
40,200000,2,1.0,65.03,436.64,1.0,False,0,5,5,1953,False,1953,98056,5,47.4953,-122.169,89.19,483.1
40,522000,3,1.75,160.72,780.39,1.0,False,0,4,7,1980,False,1980,98052,19,47.6792,-122.115,170.01,802.31
40,516000,4,3.5,236.9,808.07,2.0,False,0,3,7,2007,False,2007,98065,15,47.5216,-121.869,225.75,512.73
40,325000,3,1.75,166.3,2548.05,1.0,False,0,3,7,1978,False,1978,98065,15,47.532,-121.761,149.57,1549.99
40,280000,3,2.5,172.8,613.81,2.0,False,0,3,7,1989,False,1989,98023,0,47.2891,-122.351,163.51,628.58
40,799000,3,1.5,205.32,585.29,1.5,False,0,5,8,1916,False,1916,98144,11,47.5892,-122.29,250.84,585.29
40,352500,3,1.75,108.7,760.13,1.0,False,0,3,7,1962,False,1962,98155,11,47.7368,-122.298,149.57,760.23
40,250000,2,1.5,91.23,78.6,2.0,False,0,3,8,2006,False,2006,98133,11,47.7034,-122.345,93.83,357.12
40,735000,4,1.75,228.54,473.81,1.5,False,0,5,7,1909,False,1909,98115,11,47.6782,-122.3,144.93,473.81
40,514000,3,1.75,159.79,548.03,1.0,False,1,3,8,1986,False,1986,98136,11,47.5399,-122.385,176.52,580.09
40,545000,2,1.25,115.2,199.74,2.0,False,0,3,8,2014,False,2014,98117,11,47.6884,-122.374,124.49,491.36
40,308900,3,2.5,209.03,677.63,2.0,False,0,3,8,1994,False,1994,98092,1,47.2636,-122.212,198.81,684.04
40,350000,3,3.25,135.64,147.9,2.0,False,0,3,8,2006,False,2006,98126,11,47.5481,-122.374,144.93,158.03
40,742000,4,2.5,261.06,1020.63,2.0,False,0,3,10,1997,False,1997,98075,20,47.5943,-121.981,328.88,1020.63
40,465000,4,1.75,136.57,497.03,1.0,False,0,3,7,1955,False,1955,98125,11,47.7048,-122.315,183.02,570.24
40,588000,4,2.0,156.08,464.52,1.0,False,0,3,7,1950,False,1950,98115,11,47.6858,-122.286,156.08,557.42
40,740000,4,2.75,231.33,1656.74,2.0,False,2,3,9,1979,False,1979,98125,11,47.7206,-122.284,245.26,1574.06
40,560200,3,2.5,184.88,370.13,2.0,False,0,3,8,2004,False,2004,98075,20,47.5914,-122.017,215.53,370.13
40,333000,2,1.0,66.89,621.15,1.0,False,0,3,6,1942,False,1942,98117,11,47.7003,-122.362,111.48,621.15
40,317000,3,1.0,107.77,818.75,1.0,False,0,3,7,1952,False,1952,98125,11,47.7257,-122.329,111.48,707.46
40,476000,3,1.0,105.91,510.97,1.5,False,0,4,6,1908,False,1908,98199,11,47.6606,-122.395,157.01,408.77
40,371000,3,1.0,82.68,668.9,1.0,False,0,3,7,1951,False,1951,98125,11,47.71,-122.286,151.43,692.59
40,487028,2,1.5,120.31,101.54,2.0,False,0,3,9,2007,False,2007,98112,11,47.6192,-122.299,120.31,131.27
40,852600,4,2.5,308.44,1105.64,2.0,False,0,5,9,1977,False,1977,98006,21,47.554,-122.16,250.84,1032.52
40,619400,4,2.0,194.17,335.38,1.5,False,0,5,7,1927,False,1927,98115,11,47.6881,-122.313,154.22,349.97
40,262500,3,1.5,107.77,827.39,1.0,False,0,3,7,1962,False,1962,98118,11,47.5362,-122.29,107.77,827.39
40,571000,3,2.5,241.55,693.52,2.0,False,0,3,9,1988,False,1988,98011,14,47.7387,-122.217,247.12,713.77
40,381000,3,1.5,135.64,1059.74,1.0,False,0,3,7,1954,False,1954,98155,11,47.746,-122.294,136.57,1059.74
40,809950,4,2.5,304.72,574.23,2.0,False,0,3,10,2001,False,2001,98074,20,47.6484,-122.081,288.93,703.28
40,234000,3,2.0,152.36,490.53,1.5,False,0,5,6,1910,False,1910,98002,1,47.3089,-122.213,107.77,731.61
40,292000,4,2.75,224.27,714.7,2.0,False,0,3,8,2006,False,2006,98002,1,47.3046,-122.222,139.35,666.76
40,719950,5,2.75,301.01,637.59,2.0,False,0,3,10,2013,False,2013,98056,5,47.5033,-122.193,219.25,557.6
40,427000,4,1.0,172.8,439.99,1.5,False,0,1,7,1901,False,1901,98112,11,47.6251,-122.3,167.23,371.61
40,248000,5,1.5,140.28,843.37,1.0,False,0,4,7,1959,False,1959,98168,11,47.4852,-122.305,137.5,843.37
40,650000,2,1.0,95.69,534.19,1.0,False,0,5,8,1928,False,1928,98116,11,47.5861,-122.391,145.86,534.19
40,220000,3,1.0,97.55,585.29,1.0,False,0,3,6,1942,False,1942,98146,11,47.5128,-122.374,68.75,585.29
